0,1,2,3,4
"{'Conv2d': (1736173161.7705424, 1736173161.7713044), 'ReLU': (1736173161.7722154, 1736173161.772229), 'MaxPool2d': (1736173161.771335, 1736173161.7713761), 'AdaptiveAvgPool2d': (1736173161.7713768, 1736173161.771505), 'Flatten': (1736173161.7715058, 1736173161.7715158), 'Linear': (1736173161.7722456, 1736173161.7722707), 'Dropout': (1736173161.7722294, 1736173161.7722452)}","{'Conv2d': (1736173177.9045804, 1736173177.905337), 'ReLU': (1736173177.9062421, 1736173177.9062548), 'MaxPool2d': (1736173177.9053676, 1736173177.9054072), 'AdaptiveAvgPool2d': (1736173177.9054077, 1736173177.9055374), 'Flatten': (1736173177.9055378, 1736173177.9055467), 'Linear': (1736173177.9062715, 1736173177.906296), 'Dropout': (1736173177.9062552, 1736173177.906271)}","{'Conv2d': (1736173193.8872933, 1736173193.8880486), 'ReLU': (1736173193.8889563, 1736173193.888971), 'MaxPool2d': (1736173193.8880785, 1736173193.888118), 'AdaptiveAvgPool2d': (1736173193.8881185, 1736173193.8882477), 'Flatten': (1736173193.8882487, 1736173193.8882573), 'Linear': (1736173193.8889883, 1736173193.8890138), 'Dropout': (1736173193.8889716, 1736173193.888988)}","{'Conv2d': (1736173210.0228636, 1736173210.0236218), 'ReLU': (1736173210.0245297, 1736173210.0245428), 'MaxPool2d': (1736173210.0236511, 1736173210.0236912), 'AdaptiveAvgPool2d': (1736173210.023692, 1736173210.0238218), 'Flatten': (1736173210.0238233, 1736173210.0238323), 'Linear': (1736173210.0245593, 1736173210.0245845), 'Dropout': (1736173210.0245433, 1736173210.024559)}","{'Conv2d': (1736173226.188958, 1736173226.1897185), 'ReLU': (1736173226.19064, 1736173226.1906538), 'MaxPool2d': (1736173226.189748, 1736173226.1897914), 'AdaptiveAvgPool2d': (1736173226.1897922, 1736173226.1899228), 'Flatten': (1736173226.1899235, 1736173226.1899326), 'Linear': (1736173226.1906703, 1736173226.1906996), 'Dropout': (1736173226.1906543, 1736173226.1906698)}"
"{'Conv2d': (1736173161.800507, 1736173161.8012645), 'ReLU': (1736173161.8021653, 1736173161.8021781), 'MaxPool2d': (1736173161.8012943, 1736173161.8013334), 'AdaptiveAvgPool2d': (1736173161.801334, 1736173161.801462), 'Flatten': (1736173161.801463, 1736173161.8014717), 'Linear': (1736173161.8021944, 1736173161.8022192), 'Dropout': (1736173161.8021786, 1736173161.8021939)}","{'Conv2d': (1736173177.934607, 1736173177.935363), 'ReLU': (1736173177.9362724, 1736173177.9362857), 'MaxPool2d': (1736173177.9353998, 1736173177.9354396), 'AdaptiveAvgPool2d': (1736173177.93544, 1736173177.9355695), 'Flatten': (1736173177.93557, 1736173177.9355786), 'Linear': (1736173177.9363024, 1736173177.9363277), 'Dropout': (1736173177.936286, 1736173177.9363017)}","{'Conv2d': (1736173193.9175582, 1736173193.9183125), 'ReLU': (1736173193.919215, 1736173193.9192276), 'MaxPool2d': (1736173193.9183424, 1736173193.918382), 'AdaptiveAvgPool2d': (1736173193.9183824, 1736173193.9185123), 'Flatten': (1736173193.9185128, 1736173193.9185216), 'Linear': (1736173193.9192438, 1736173193.9192684), 'Dropout': (1736173193.919228, 1736173193.9192433)}","{'Conv2d': (1736173210.053098, 1736173210.053853), 'ReLU': (1736173210.0547667, 1736173210.0547845), 'MaxPool2d': (1736173210.053883, 1736173210.0539231), 'AdaptiveAvgPool2d': (1736173210.0539238, 1736173210.0540545), 'Flatten': (1736173210.054055, 1736173210.0540638), 'Linear': (1736173210.0548072, 1736173210.054835), 'Dropout': (1736173210.054785, 1736173210.0548067)}","{'Conv2d': (1736173226.219474, 1736173226.2202306), 'ReLU': (1736173226.2211463, 1736173226.22116), 'MaxPool2d': (1736173226.2202601, 1736173226.2203), 'AdaptiveAvgPool2d': (1736173226.220301, 1736173226.2204316), 'Flatten': (1736173226.220432, 1736173226.2204409), 'Linear': (1736173226.2211769, 1736173226.221202), 'Dropout': (1736173226.2211604, 1736173226.2211764)}"
"{'Conv2d': (1736173161.830497, 1736173161.8312552), 'ReLU': (1736173161.8321586, 1736173161.8321714), 'MaxPool2d': (1736173161.8312848, 1736173161.831324), 'AdaptiveAvgPool2d': (1736173161.8313246, 1736173161.8314526), 'Flatten': (1736173161.831453, 1736173161.831462), 'Linear': (1736173161.832188, 1736173161.8322124), 'Dropout': (1736173161.832172, 1736173161.8321874)}","{'Conv2d': (1736173177.9652016, 1736173177.9659567), 'ReLU': (1736173177.9668646, 1736173177.966879), 'MaxPool2d': (1736173177.9659865, 1736173177.966027), 'AdaptiveAvgPool2d': (1736173177.9660275, 1736173177.9661572), 'Flatten': (1736173177.966158, 1736173177.9661672), 'Linear': (1736173177.966896, 1736173177.9669218), 'Dropout': (1736173177.9668791, 1736173177.9668956)}","{'Conv2d': (1736173193.9480858, 1736173193.9488435), 'ReLU': (1736173193.9497397, 1736173193.949757), 'MaxPool2d': (1736173193.9488733, 1736173193.9489126), 'AdaptiveAvgPool2d': (1736173193.9489129, 1736173193.9490428), 'Flatten': (1736173193.9490433, 1736173193.949052), 'Linear': (1736173193.9497745, 1736173193.9497998), 'Dropout': (1736173193.9497578, 1736173193.949774)}","{'Conv2d': (1736173210.0833747, 1736173210.084131), 'ReLU': (1736173210.085041, 1736173210.0850544), 'MaxPool2d': (1736173210.0841615, 1736173210.084201), 'AdaptiveAvgPool2d': (1736173210.0842018, 1736173210.0843322), 'Flatten': (1736173210.0843327, 1736173210.0843418), 'Linear': (1736173210.0850708, 1736173210.0851007), 'Dropout': (1736173210.0850549, 1736173210.0850704)}","{'Conv2d': (1736173226.2497518, 1736173226.2505112), 'ReLU': (1736173226.2514217, 1736173226.2514358), 'MaxPool2d': (1736173226.2505405, 1736173226.25058), 'AdaptiveAvgPool2d': (1736173226.2505808, 1736173226.250711), 'Flatten': (1736173226.2507114, 1736173226.2507212), 'Linear': (1736173226.251452, 1736173226.2514765), 'Dropout': (1736173226.251436, 1736173226.2514517)}"
"{'Conv2d': (1736173161.8604043, 1736173161.86116), 'ReLU': (1736173161.8620703, 1736173161.8620837), 'MaxPool2d': (1736173161.8611896, 1736173161.861229), 'AdaptiveAvgPool2d': (1736173161.8612297, 1736173161.861357), 'Flatten': (1736173161.8613575, 1736173161.8613667), 'Linear': (1736173161.8621004, 1736173161.8621247), 'Dropout': (1736173161.8620842, 1736173161.8621)}","{'Conv2d': (1736173177.995326, 1736173177.9960818), 'ReLU': (1736173177.9970224, 1736173177.9970362), 'MaxPool2d': (1736173177.9961116, 1736173177.9961507), 'AdaptiveAvgPool2d': (1736173177.9961512, 1736173177.9962807), 'Flatten': (1736173177.9962811, 1736173177.9962897), 'Linear': (1736173177.997053, 1736173177.9970825), 'Dropout': (1736173177.9970367, 1736173177.9970524)}","{'Conv2d': (1736173193.9782674, 1736173193.979025), 'ReLU': (1736173193.9799259, 1736173193.9799392), 'MaxPool2d': (1736173193.979055, 1736173193.9790945), 'AdaptiveAvgPool2d': (1736173193.979095, 1736173193.979225), 'Flatten': (1736173193.9792254, 1736173193.979234), 'Linear': (1736173193.9799557, 1736173193.9799807), 'Dropout': (1736173193.9799397, 1736173193.9799554)}","{'Conv2d': (1736173210.1138725, 1736173210.1146312), 'ReLU': (1736173210.115547, 1736173210.1155603), 'MaxPool2d': (1736173210.1146615, 1736173210.1147027), 'AdaptiveAvgPool2d': (1736173210.114703, 1736173210.1148336), 'Flatten': (1736173210.1148345, 1736173210.1148446), 'Linear': (1736173210.115577, 1736173210.1156025), 'Dropout': (1736173210.1155605, 1736173210.1155765)}","{'Conv2d': (1736173226.2800481, 1736173226.2808077), 'ReLU': (1736173226.28171, 1736173226.2817225), 'MaxPool2d': (1736173226.2808383, 1736173226.2808778), 'AdaptiveAvgPool2d': (1736173226.2808783, 1736173226.281009), 'Flatten': (1736173226.2810094, 1736173226.2810183), 'Linear': (1736173226.281739, 1736173226.2817678), 'Dropout': (1736173226.281723, 1736173226.2817385)}"
"{'Conv2d': (1736173161.8903656, 1736173161.8911235), 'ReLU': (1736173161.8920267, 1736173161.89204), 'MaxPool2d': (1736173161.8911529, 1736173161.891192), 'AdaptiveAvgPool2d': (1736173161.8911927, 1736173161.8913198), 'Flatten': (1736173161.8913202, 1736173161.8913293), 'Linear': (1736173161.892057, 1736173161.8920817), 'Dropout': (1736173161.8920405, 1736173161.8920562)}","{'Conv2d': (1736173178.0255375, 1736173178.0263), 'ReLU': (1736173178.0272076, 1736173178.0272207), 'MaxPool2d': (1736173178.0263298, 1736173178.0263696), 'AdaptiveAvgPool2d': (1736173178.02637, 1736173178.0264995), 'Flatten': (1736173178.0265, 1736173178.0265088), 'Linear': (1736173178.0272372, 1736173178.0272624), 'Dropout': (1736173178.0272212, 1736173178.027237)}","{'Conv2d': (1736173194.0084176, 1736173194.0091758), 'ReLU': (1736173194.01008, 1736173194.0100935), 'MaxPool2d': (1736173194.009207, 1736173194.0092468), 'AdaptiveAvgPool2d': (1736173194.0092473, 1736173194.009377), 'Flatten': (1736173194.0093777, 1736173194.0093863), 'Linear': (1736173194.0101147, 1736173194.0101392), 'Dropout': (1736173194.010094, 1736173194.0101142)}","{'Conv2d': (1736173210.1440392, 1736173210.1447964), 'ReLU': (1736173210.1457076, 1736173210.1457205), 'MaxPool2d': (1736173210.144827, 1736173210.144871), 'AdaptiveAvgPool2d': (1736173210.1448717, 1736173210.1450016), 'Flatten': (1736173210.1450026, 1736173210.1450114), 'Linear': (1736173210.1457372, 1736173210.1457937), 'Dropout': (1736173210.1457212, 1736173210.1457367)}","{'Conv2d': (1736173226.3106725, 1736173226.3114288), 'ReLU': (1736173226.3123384, 1736173226.3123515), 'MaxPool2d': (1736173226.3114612, 1736173226.3115013), 'AdaptiveAvgPool2d': (1736173226.311502, 1736173226.3116336), 'Flatten': (1736173226.311634, 1736173226.3116438), 'Linear': (1736173226.312368, 1736173226.3123925), 'Dropout': (1736173226.312352, 1736173226.3123674)}"
"{'Conv2d': (1736173161.9203248, 1736173161.9210823), 'ReLU': (1736173161.9219947, 1736173161.9220076), 'MaxPool2d': (1736173161.9211187, 1736173161.9211595), 'AdaptiveAvgPool2d': (1736173161.92116, 1736173161.9212875), 'Flatten': (1736173161.921288, 1736173161.9212966), 'Linear': (1736173161.922024, 1736173161.9220486), 'Dropout': (1736173161.922008, 1736173161.9220238)}","{'Conv2d': (1736173178.0556726, 1736173178.0564272), 'ReLU': (1736173178.0573351, 1736173178.0573478), 'MaxPool2d': (1736173178.056457, 1736173178.0564964), 'AdaptiveAvgPool2d': (1736173178.0564969, 1736173178.056626), 'Flatten': (1736173178.056627, 1736173178.0566359), 'Linear': (1736173178.0573645, 1736173178.0573895), 'Dropout': (1736173178.0573483, 1736173178.057364)}","{'Conv2d': (1736173194.0384917, 1736173194.039249), 'ReLU': (1736173194.0401618, 1736173194.0401752), 'MaxPool2d': (1736173194.039286, 1736173194.0393257), 'AdaptiveAvgPool2d': (1736173194.0393262, 1736173194.0394564), 'Flatten': (1736173194.0394568, 1736173194.0394657), 'Linear': (1736173194.0401912, 1736173194.0402193), 'Dropout': (1736173194.0401757, 1736173194.0401907)}","{'Conv2d': (1736173210.1742394, 1736173210.1749964), 'ReLU': (1736173210.175905, 1736173210.175919), 'MaxPool2d': (1736173210.1750262, 1736173210.1750658), 'AdaptiveAvgPool2d': (1736173210.1750665, 1736173210.175197), 'Flatten': (1736173210.1751974, 1736173210.175207), 'Linear': (1736173210.1759362, 1736173210.1759613), 'Dropout': (1736173210.1759195, 1736173210.1759357)}","{'Conv2d': (1736173226.3410907, 1736173226.3418453), 'ReLU': (1736173226.3427517, 1736173226.3427713), 'MaxPool2d': (1736173226.3418753, 1736173226.341915), 'AdaptiveAvgPool2d': (1736173226.3419154, 1736173226.3420463), 'Flatten': (1736173226.3420467, 1736173226.3420553), 'Linear': (1736173226.3427904, 1736173226.342819), 'Dropout': (1736173226.3427718, 1736173226.34279)}"
"{'Conv2d': (1736173161.950342, 1736173161.9510994), 'ReLU': (1736173161.9520078, 1736173161.9520218), 'MaxPool2d': (1736173161.9511294, 1736173161.9511688), 'AdaptiveAvgPool2d': (1736173161.9511693, 1736173161.9512973), 'Flatten': (1736173161.951298, 1736173161.951307), 'Linear': (1736173161.9520383, 1736173161.9520636), 'Dropout': (1736173161.9520223, 1736173161.9520378)}","{'Conv2d': (1736173178.0858319, 1736173178.0865922), 'ReLU': (1736173178.0874977, 1736173178.087511), 'MaxPool2d': (1736173178.0866215, 1736173178.086661), 'AdaptiveAvgPool2d': (1736173178.0866616, 1736173178.0867908), 'Flatten': (1736173178.0867915, 1736173178.0868003), 'Linear': (1736173178.0875268, 1736173178.0875516), 'Dropout': (1736173178.0875113, 1736173178.0875263)}","{'Conv2d': (1736173194.068731, 1736173194.069494), 'ReLU': (1736173194.0704079, 1736173194.0704217), 'MaxPool2d': (1736173194.0695245, 1736173194.069564), 'AdaptiveAvgPool2d': (1736173194.0695648, 1736173194.0696945), 'Flatten': (1736173194.069695, 1736173194.0697038), 'Linear': (1736173194.0704384, 1736173194.0704632), 'Dropout': (1736173194.0704222, 1736173194.0704381)}","{'Conv2d': (1736173210.2058272, 1736173210.2065897), 'ReLU': (1736173210.207502, 1736173210.2075148), 'MaxPool2d': (1736173210.2066197, 1736173210.2066596), 'AdaptiveAvgPool2d': (1736173210.20666, 1736173210.2067914), 'Flatten': (1736173210.2067924, 1736173210.2068017), 'Linear': (1736173210.2075315, 1736173210.207556), 'Dropout': (1736173210.2075155, 1736173210.207531)}","{'Conv2d': (1736173226.3716178, 1736173226.3723779), 'ReLU': (1736173226.373283, 1736173226.3732965), 'MaxPool2d': (1736173226.3724086, 1736173226.3724482), 'AdaptiveAvgPool2d': (1736173226.3724487, 1736173226.372579), 'Flatten': (1736173226.3725796, 1736173226.3725884), 'Linear': (1736173226.3733125, 1736173226.3733368), 'Dropout': (1736173226.373297, 1736173226.373312)}"
"{'Conv2d': (1736173161.9803307, 1736173161.9810882), 'ReLU': (1736173161.9819906, 1736173161.9820042), 'MaxPool2d': (1736173161.9811175, 1736173161.9811566), 'AdaptiveAvgPool2d': (1736173161.981157, 1736173161.9812849), 'Flatten': (1736173161.9812853, 1736173161.9812944), 'Linear': (1736173161.982021, 1736173161.982051), 'Dropout': (1736173161.9820046, 1736173161.9820209)}","{'Conv2d': (1736173178.115948, 1736173178.116705), 'ReLU': (1736173178.1176057, 1736173178.1176183), 'MaxPool2d': (1736173178.1167343, 1736173178.1167738), 'AdaptiveAvgPool2d': (1736173178.1167743, 1736173178.1169038), 'Flatten': (1736173178.1169043, 1736173178.116913), 'Linear': (1736173178.1176345, 1736173178.1176593), 'Dropout': (1736173178.117619, 1736173178.117634)}","{'Conv2d': (1736173194.099835, 1736173194.1005912), 'ReLU': (1736173194.1015007, 1736173194.101514), 'MaxPool2d': (1736173194.1006205, 1736173194.1006596), 'AdaptiveAvgPool2d': (1736173194.1006603, 1736173194.1007905), 'Flatten': (1736173194.1007912, 1736173194.1008005), 'Linear': (1736173194.1015306, 1736173194.1015604), 'Dropout': (1736173194.1015146, 1736173194.10153)}","{'Conv2d': (1736173210.2359602, 1736173210.2367153), 'ReLU': (1736173210.2376235, 1736173210.2376363), 'MaxPool2d': (1736173210.2367442, 1736173210.236788), 'AdaptiveAvgPool2d': (1736173210.2367887, 1736173210.2369187), 'Flatten': (1736173210.2369194, 1736173210.2369285), 'Linear': (1736173210.2376525, 1736173210.2376883), 'Dropout': (1736173210.2376366, 1736173210.2376523)}","{'Conv2d': (1736173226.4020543, 1736173226.4028144), 'ReLU': (1736173226.4037242, 1736173226.4037373), 'MaxPool2d': (1736173226.4028494, 1736173226.4028895), 'AdaptiveAvgPool2d': (1736173226.40289, 1736173226.4030209), 'Flatten': (1736173226.4030213, 1736173226.40303), 'Linear': (1736173226.403761, 1736173226.4037902), 'Dropout': (1736173226.4037378, 1736173226.4037602)}"
"{'Conv2d': (1736173162.0101879, 1736173162.0109484), 'ReLU': (1736173162.0118465, 1736173162.011861), 'MaxPool2d': (1736173162.0109785, 1736173162.0110183), 'AdaptiveAvgPool2d': (1736173162.0110188, 1736173162.0111465), 'Flatten': (1736173162.011147, 1736173162.0111556), 'Linear': (1736173162.0118785, 1736173162.0119038), 'Dropout': (1736173162.0118616, 1736173162.0118778)}","{'Conv2d': (1736173178.146079, 1736173178.1468368), 'ReLU': (1736173178.1477401, 1736173178.147754), 'MaxPool2d': (1736173178.1468668, 1736173178.1469066), 'AdaptiveAvgPool2d': (1736173178.1469069, 1736173178.1470358), 'Flatten': (1736173178.1470368, 1736173178.1470456), 'Linear': (1736173178.147802, 1736173178.1478329), 'Dropout': (1736173178.1477544, 1736173178.1478016)}","{'Conv2d': (1736173194.1315925, 1736173194.1323504), 'ReLU': (1736173194.1332593, 1736173194.1332726), 'MaxPool2d': (1736173194.1323817, 1736173194.1324222), 'AdaptiveAvgPool2d': (1736173194.1324227, 1736173194.1325526), 'Flatten': (1736173194.132553, 1736173194.1325624), 'Linear': (1736173194.1332889, 1736173194.1333132), 'Dropout': (1736173194.1332731, 1736173194.1332884)}","{'Conv2d': (1736173210.2662418, 1736173210.2669997), 'ReLU': (1736173210.267903, 1736173210.267918), 'MaxPool2d': (1736173210.2670298, 1736173210.267069), 'AdaptiveAvgPool2d': (1736173210.2670696, 1736173210.2672014), 'Flatten': (1736173210.2672021, 1736173210.2672112), 'Linear': (1736173210.26794, 1736173210.2679663), 'Dropout': (1736173210.2679186, 1736173210.2679396)}","{'Conv2d': (1736173226.4325376, 1736173226.4332948), 'ReLU': (1736173226.434222, 1736173226.434236), 'MaxPool2d': (1736173226.4333262, 1736173226.4333663), 'AdaptiveAvgPool2d': (1736173226.4333668, 1736173226.433498), 'Flatten': (1736173226.4334984, 1736173226.4335077), 'Linear': (1736173226.434253, 1736173226.4342785), 'Dropout': (1736173226.4342368, 1736173226.4342525)}"
"{'Conv2d': (1736173162.0400307, 1736173162.0407875), 'ReLU': (1736173162.0416896, 1736173162.0417037), 'MaxPool2d': (1736173162.0408173, 1736173162.0408568), 'AdaptiveAvgPool2d': (1736173162.040857, 1736173162.0409849), 'Flatten': (1736173162.0409853, 1736173162.040994), 'Linear': (1736173162.0417206, 1736173162.0417466), 'Dropout': (1736173162.0417042, 1736173162.0417202)}","{'Conv2d': (1736173178.17622, 1736173178.1769762), 'ReLU': (1736173178.1778789, 1736173178.1778924), 'MaxPool2d': (1736173178.1770062, 1736173178.177046), 'AdaptiveAvgPool2d': (1736173178.1770465, 1736173178.177176), 'Flatten': (1736173178.1771765, 1736173178.1771855), 'Linear': (1736173178.1779091, 1736173178.177935), 'Dropout': (1736173178.177893, 1736173178.1779087)}","{'Conv2d': (1736173194.1617498, 1736173194.162508), 'ReLU': (1736173194.1634123, 1736173194.1634254), 'MaxPool2d': (1736173194.1625378, 1736173194.1625779), 'AdaptiveAvgPool2d': (1736173194.1625783, 1736173194.1627085), 'Flatten': (1736173194.162709, 1736173194.162718), 'Linear': (1736173194.1634417, 1736173194.1634665), 'Dropout': (1736173194.1634257, 1736173194.1634412)}","{'Conv2d': (1736173210.2972, 1736173210.297958), 'ReLU': (1736173210.298865, 1736173210.2988791), 'MaxPool2d': (1736173210.2979934, 1736173210.298033), 'AdaptiveAvgPool2d': (1736173210.2980335, 1736173210.2981637), 'Flatten': (1736173210.2981641, 1736173210.298173), 'Linear': (1736173210.298896, 1736173210.2989223), 'Dropout': (1736173210.2988799, 1736173210.2988956)}","{'Conv2d': (1736173226.463003, 1736173226.463759), 'ReLU': (1736173226.4646702, 1736173226.4646904), 'MaxPool2d': (1736173226.4637885, 1736173226.4638293), 'AdaptiveAvgPool2d': (1736173226.4638298, 1736173226.4639604), 'Flatten': (1736173226.4639611, 1736173226.4639707), 'Linear': (1736173226.4647067, 1736173226.4647315), 'Dropout': (1736173226.4646907, 1736173226.464706)}"
"{'Conv2d': (1736173162.06999, 1736173162.0707502), 'ReLU': (1736173162.0716505, 1736173162.0716634), 'MaxPool2d': (1736173162.0707796, 1736173162.0708191), 'AdaptiveAvgPool2d': (1736173162.0708196, 1736173162.0709498), 'Flatten': (1736173162.0709505, 1736173162.0709589), 'Linear': (1736173162.0716798, 1736173162.071704), 'Dropout': (1736173162.0716639, 1736173162.071679)}","{'Conv2d': (1736173178.2063253, 1736173178.20708), 'ReLU': (1736173178.2079935, 1736173178.2080069), 'MaxPool2d': (1736173178.2071147, 1736173178.2071545), 'AdaptiveAvgPool2d': (1736173178.207155, 1736173178.2072842), 'Flatten': (1736173178.2072847, 1736173178.2072935), 'Linear': (1736173178.208023, 1736173178.2080479), 'Dropout': (1736173178.2080073, 1736173178.2080226)}","{'Conv2d': (1736173194.1916816, 1736173194.1924388), 'ReLU': (1736173194.193342, 1736173194.1933548), 'MaxPool2d': (1736173194.1924684, 1736173194.1925085), 'AdaptiveAvgPool2d': (1736173194.192509, 1736173194.1926382), 'Flatten': (1736173194.1926386, 1736173194.1926475), 'Linear': (1736173194.1933708, 1736173194.1933951), 'Dropout': (1736173194.1933553, 1736173194.1933703)}","{'Conv2d': (1736173210.329157, 1736173210.3299167), 'ReLU': (1736173210.330826, 1736173210.330841), 'MaxPool2d': (1736173210.329947, 1736173210.329987), 'AdaptiveAvgPool2d': (1736173210.3299875, 1736173210.330118), 'Flatten': (1736173210.3301184, 1736173210.3301277), 'Linear': (1736173210.3308587, 1736173210.330885), 'Dropout': (1736173210.3308415, 1736173210.3308582)}","{'Conv2d': (1736173226.4940174, 1736173226.494778), 'ReLU': (1736173226.4956834, 1736173226.4956965), 'MaxPool2d': (1736173226.49481, 1736173226.4948502), 'AdaptiveAvgPool2d': (1736173226.4948506, 1736173226.4949808), 'Flatten': (1736173226.4949813, 1736173226.4949903), 'Linear': (1736173226.495713, 1736173226.4957376), 'Dropout': (1736173226.4956973, 1736173226.4957125)}"
"{'Conv2d': (1736173162.0998065, 1736173162.100562), 'ReLU': (1736173162.1014707, 1736173162.1014836), 'MaxPool2d': (1736173162.100591, 1736173162.1006298), 'AdaptiveAvgPool2d': (1736173162.1006303, 1736173162.1007683), 'Flatten': (1736173162.100769, 1736173162.1007786), 'Linear': (1736173162.1014993, 1736173162.1015236), 'Dropout': (1736173162.1014838, 1736173162.1014988)}","{'Conv2d': (1736173178.2363708, 1736173178.2371297), 'ReLU': (1736173178.238061, 1736173178.238074), 'MaxPool2d': (1736173178.23716, 1736173178.2372007), 'AdaptiveAvgPool2d': (1736173178.2372012, 1736173178.237343), 'Flatten': (1736173178.2373435, 1736173178.2373526), 'Linear': (1736173178.2380908, 1736173178.238115), 'Dropout': (1736173178.2380745, 1736173178.2380903)}","{'Conv2d': (1736173194.221605, 1736173194.2223623), 'ReLU': (1736173194.2232747, 1736173194.2232873), 'MaxPool2d': (1736173194.2223926, 1736173194.222432), 'AdaptiveAvgPool2d': (1736173194.2224326, 1736173194.222562), 'Flatten': (1736173194.2225626, 1736173194.2225716), 'Linear': (1736173194.2233038, 1736173194.2233284), 'Dropout': (1736173194.2232878, 1736173194.223303)}","{'Conv2d': (1736173210.3593807, 1736173210.3601367), 'ReLU': (1736173210.3610497, 1736173210.3610628), 'MaxPool2d': (1736173210.3601665, 1736173210.3602064), 'AdaptiveAvgPool2d': (1736173210.3602068, 1736173210.3603375), 'Flatten': (1736173210.360338, 1736173210.3603468), 'Linear': (1736173210.3610795, 1736173210.3611088), 'Dropout': (1736173210.3610632, 1736173210.361079)}","{'Conv2d': (1736173226.5244787, 1736173226.5252357), 'ReLU': (1736173226.5261457, 1736173226.5261586), 'MaxPool2d': (1736173226.5252674, 1736173226.5253077), 'AdaptiveAvgPool2d': (1736173226.5253081, 1736173226.5254385), 'Flatten': (1736173226.525439, 1736173226.525448), 'Linear': (1736173226.526175, 1736173226.5261996), 'Dropout': (1736173226.526159, 1736173226.5261745)}"
"{'Conv2d': (1736173162.1297042, 1736173162.1304603), 'ReLU': (1736173162.1313646, 1736173162.1313775), 'MaxPool2d': (1736173162.13049, 1736173162.130529), 'AdaptiveAvgPool2d': (1736173162.1305296, 1736173162.1306572), 'Flatten': (1736173162.1306581, 1736173162.1306667), 'Linear': (1736173162.131394, 1736173162.1314185), 'Dropout': (1736173162.131378, 1736173162.1313934)}","{'Conv2d': (1736173178.266499, 1736173178.2672553), 'ReLU': (1736173178.2681606, 1736173178.2681735), 'MaxPool2d': (1736173178.2672853, 1736173178.2673264), 'AdaptiveAvgPool2d': (1736173178.267327, 1736173178.2674565), 'Flatten': (1736173178.2674572, 1736173178.2674663), 'Linear': (1736173178.2681901, 1736173178.2682145), 'Dropout': (1736173178.2681742, 1736173178.2681897)}","{'Conv2d': (1736173194.2533557, 1736173194.254127), 'ReLU': (1736173194.2551303, 1736173194.2551625), 'MaxPool2d': (1736173194.254169, 1736173194.2542188), 'AdaptiveAvgPool2d': (1736173194.25422, 1736173194.2543607), 'Flatten': (1736173194.2543619, 1736173194.2543757), 'Linear': (1736173194.2551908, 1736173194.2552276), 'Dropout': (1736173194.2551632, 1736173194.2551901)}","{'Conv2d': (1736173210.389448, 1736173210.3902056), 'ReLU': (1736173210.391119, 1736173210.391132), 'MaxPool2d': (1736173210.3902361, 1736173210.3902755), 'AdaptiveAvgPool2d': (1736173210.3902762, 1736173210.3904064), 'Flatten': (1736173210.3904068, 1736173210.390416), 'Linear': (1736173210.3911483, 1736173210.3911731), 'Dropout': (1736173210.3911324, 1736173210.391148)}","{'Conv2d': (1736173226.5551507, 1736173226.5559058), 'ReLU': (1736173226.5568113, 1736173226.5568252), 'MaxPool2d': (1736173226.5559359, 1736173226.5559754), 'AdaptiveAvgPool2d': (1736173226.555976, 1736173226.5561063), 'Flatten': (1736173226.5561068, 1736173226.5561154), 'Linear': (1736173226.556842, 1736173226.556867), 'Dropout': (1736173226.5568256, 1736173226.5568414)}"
"{'Conv2d': (1736173162.1598191, 1736173162.1605775), 'ReLU': (1736173162.161479, 1736173162.1614919), 'MaxPool2d': (1736173162.1606064, 1736173162.1606457), 'AdaptiveAvgPool2d': (1736173162.1606462, 1736173162.1607742), 'Flatten': (1736173162.1607747, 1736173162.1607835), 'Linear': (1736173162.161508, 1736173162.1615329), 'Dropout': (1736173162.161492, 1736173162.1615076)}","{'Conv2d': (1736173178.2967036, 1736173178.29746), 'ReLU': (1736173178.2983727, 1736173178.2983863), 'MaxPool2d': (1736173178.2974904, 1736173178.2975302), 'AdaptiveAvgPool2d': (1736173178.2975307, 1736173178.2976599), 'Flatten': (1736173178.2976606, 1736173178.29767), 'Linear': (1736173178.2984025, 1736173178.2984273), 'Dropout': (1736173178.298387, 1736173178.298402)}","{'Conv2d': (1736173194.2855394, 1736173194.286297), 'ReLU': (1736173194.2871983, 1736173194.2872114), 'MaxPool2d': (1736173194.2863274, 1736173194.286367), 'AdaptiveAvgPool2d': (1736173194.2863674, 1736173194.286497), 'Flatten': (1736173194.2864976, 1736173194.286506), 'Linear': (1736173194.2872362, 1736173194.2872713), 'Dropout': (1736173194.287212, 1736173194.2872353)}","{'Conv2d': (1736173210.42039, 1736173210.4211469), 'ReLU': (1736173210.422056, 1736173210.4220693), 'MaxPool2d': (1736173210.4211767, 1736173210.4212165), 'AdaptiveAvgPool2d': (1736173210.4212172, 1736173210.4213486), 'Flatten': (1736173210.421349, 1736173210.4213583), 'Linear': (1736173210.422096, 1736173210.4221318), 'Dropout': (1736173210.4220698, 1736173210.4220953)}","{'Conv2d': (1736173226.5856228, 1736173226.586379), 'ReLU': (1736173226.5872917, 1736173226.587305), 'MaxPool2d': (1736173226.5864105, 1736173226.5864506), 'AdaptiveAvgPool2d': (1736173226.5864513, 1736173226.586581), 'Flatten': (1736173226.5865817, 1736173226.586591), 'Linear': (1736173226.5873213, 1736173226.587346), 'Dropout': (1736173226.5873055, 1736173226.5873208)}"
