timestamp,power_in_watts,sm_clock,step
1736645701.9815967,275.198,1890,backward
1736645701.9841895,275.198,1890,backward
1736645701.9867866,275.198,1890,backward
1736645701.9897628,275.198,1845,backward
1736645701.9944224,275.198,1845,backward
1736645701.9970214,275.198,1845,backward
1736645701.9996295,275.198,1845,backward
1736645702.002225,275.198,1845,backward
1736645702.0048254,275.198,1845,backward
1736645702.0076635,275.198,1845,backward
1736645702.0105038,275.198,1740,backward
1736645702.014825,275.198,1740,backward
1736645702.0174477,275.198,1740,backward
1736645702.0200436,275.198,1740,idle
1736645702.0228426,275.198,1740,idle
1736645702.0254564,275.198,1740,idle
1736645702.028687,275.198,1830,idle
